Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs; gross income ; Rating 
516-77-6464;C;Naypyitaw;Member;Female;Health and beauty;10,16;5;2,54;53,34;24-02-2019;13:08:00;Ewallet;50,8; 2,54 ; 4,10 
380-60-5336;A;Yangon;Normal;Female;Electronic accessories;40,26;10;20,13;422,73;24-02-2019;18:06:00;Credit card;402,6; 20,13 ; 5,00 
186-43-8965;A;Yangon;Member;Female;Home and lifestyle;47,68;2;4,768;100,128;24-02-2019;10:10:00;Credit card;95,36; 4,77 ; 4,10 
365-16-4334;B;Mandalay;Normal;Female;Food and beverages;26,43;8;10,572;222,012;24-02-2019;14:26:00;Ewallet;211,44; 10,57 ; 8,90 
588-01-7461;C;Naypyitaw;Normal;Female;Food and beverages;33,98;9;15,291;321,111;24-03-2019;10:43:00;Cash;305,82; 15,29 ; 4,20 
560-30-5617;B;Mandalay;Normal;Female;Sports and travel;24,77;5;6,1925;130,0425;24-03-2019;18:27:00;Cash;123,85; 6,19 ; 8,50 
593-95-4461;C;Naypyitaw;Member;Male;Home and lifestyle;74,86;1;3,743;78,603;24-03-2019;14:49:00;Cash;74,86; 3,74 ; 6,90 
835-16-0096;C;Naypyitaw;Member;Male;Sports and travel;14,7;5;3,675;77,175;24-03-2019;13:48:00;Ewallet;73,5; 3,68 ; 8,50 
468-88-0009;A;Yangon;Member;Male;Home and lifestyle;65,94;4;13,188;276,948;24-03-2019;10:29:00;Cash;263,76; 13,19 ; 6,00 
334-64-2006;A;Yangon;Member;Female;Home and lifestyle;70,32;2;7,032;147,672;24-03-2019;14:22:00;Ewallet;140,64; 7,03 ; 9,60 
725-67-2480;B;Mandalay;Member;Female;Fashion accessories;58,75;6;17,625;370,125;24-03-2019;18:14:00;Credit card;352,5; 17,63 ; 5,90 
538-22-0304;C;Naypyitaw;Normal;Male;Electronic accessories;64,95;10;32,475;681,975;24-03-2019;18:27:00;Cash;649,5; 32,48 ; 5,20 
118-62-1812;C;Naypyitaw;Member;Female;Home and lifestyle;78,38;4;15,676;329,196;24-03-2019;17:56:00;Cash;313,52; 15,68 ; 7,90 
851-98-3555;B;Mandalay;Normal;Female;Health and beauty;82,88;5;20,72;435,12;24-03-2019;14:08:00;Credit card;414,4; 20,72 ; 6,60 
641-62-7288;B;Mandalay;Normal;Male;Home and lifestyle;99,92;6;29,976;629,496;24-03-2019;13:33:00;Ewallet;599,52; 29,98 ; 7,10 
145-94-9061;B;Mandalay;Normal;Female;Food and beverages;88,36;5;22,09;463,89;25-01-2019;19:48:00;Cash;441,8; 22,09 ; 9,60 
778-71-5554;C;Naypyitaw;Member;Male;Fashion accessories;15,43;1;0,7715;16,2015;25-01-2019;15:46:00;Credit card;15,43; 0,77 ; 6,10 
191-10-6171;B;Mandalay;Normal;Female;Fashion accessories;39,62;7;13,867;291,207;25-01-2019;13:18:00;Cash;277,34; 13,87 ; 7,50 
280-17-4359;C;Naypyitaw;Member;Male;Health and beauty;90,5;10;45,25;950,25;25-01-2019;13:48:00;Cash;905; 45,25 ; 8,10 
824-88-3614;C;Naypyitaw;Normal;Male;Health and beauty;34,31;8;13,724;288,204;25-01-2019;15:00:00;Ewallet;274,48; 13,72 ; 5,70 
888-02-0338;A;Yangon;Normal;Male;Electronic accessories;26,23;9;11,8035;247,8735;25-01-2019;20:24:00;Ewallet;236,07; 11,80 ; 5,90 
283-79-9594;B;Mandalay;Normal;Female;Food and beverages;48,51;7;16,9785;356,5485;25-01-2019;13:30:00;Credit card;339,57; 16,98 ; 5,20 
307-83-9164;A;Yangon;Member;Male;Home and lifestyle;60,01;4;12,002;252,042;25-01-2019;15:54:00;Cash;240,04; 12,00 ; 4,50 
730-61-8757;B;Mandalay;Member;Male;Health and beauty;51,13;4;10,226;214,746;25-01-2019;10:11:00;Credit card;204,52; 10,23 ; 4,00 
261-12-8671;B;Mandalay;Normal;Female;Fashion accessories;60,96;2;6,096;128,016;25-01-2019;19:39:00;Credit card;121,92; 6,10 ; 4,90 
569-71-4390;B;Mandalay;Normal;Male;Sports and travel;21,87;2;2,187;45,927;25-01-2019;14:29:00;Ewallet;43,74; 2,19 ; 6,90 
268-03-6164;B;Mandalay;Normal;Male;Health and beauty;96,11;1;4,8055;100,9155;25-01-2019;16:28:00;Ewallet;96,11; 4,81 ; 7,80 
340-21-9136;A;Yangon;Member;Female;Sports and travel;40,05;4;8,01;168,21;25-01-2019;11:40:00;Cash;160,2; 8,01 ; 9,70 
856-66-2701;A;Yangon;Member;Male;Home and lifestyle;53,3;3;7,995;167,895;25-01-2019;14:19:00;Ewallet;159,9; 8,00 ; 7,50 
394-55-6384;C;Naypyitaw;Member;Female;Sports and travel;70,19;9;31,5855;663,2955;25-01-2019;13:38:00;Cash;631,71; 31,59 ; 6,70 
288-38-3758;C;Naypyitaw;Member;Female;Fashion accessories;84,87;3;12,7305;267,3405;25-01-2019;18:30:00;Ewallet;254,61; 12,73 ; 7,40 
843-73-4724;A;Yangon;Normal;Male;Fashion accessories;74,1;1;3,705;77,805;25-01-2019;11:05:00;Cash;74,1; 3,71 ; 9,20 
355-53-5943;A;Yangon;Member;Female;Electronic accessories;68,84;6;20,652;433,692;25-02-2019;14:36:00;Ewallet;413,04; 20,65 ; 5,80 
300-71-4605;C;Naypyitaw;Member;Male;Electronic accessories;86,04;5;21,51;451,71;25-02-2019;11:24:00;Ewallet;430,2; 21,51 ; 4,80 
871-79-8483;B;Mandalay;Normal;Male;Fashion accessories;94,13;5;23,5325;494,1825;25-02-2019;19:39:00;Credit card;470,65; 23,53 ; 4,80 
275-28-0149;A;Yangon;Normal;Male;Sports and travel;63,69;1;3,1845;66,8745;25-02-2019;16:21:00;Cash;63,69; 3,18 ; 6,00 
505-02-0892;B;Mandalay;Member;Male;Health and beauty;42,57;8;17,028;357,588;25-02-2019;14:12:00;Ewallet;340,56; 17,03 ; 5,60 
735-06-4124;C;Naypyitaw;Normal;Male;Food and beverages;48,61;1;2,4305;51,0405;25-02-2019;15:31:00;Cash;48,61; 2,43 ; 4,40 
502-05-1910;A;Yangon;Normal;Male;Health and beauty;65,18;3;9,777;205,317;25-02-2019;20:35:00;Credit card;195,54; 9,78 ; 6,30 
511-54-3087;B;Mandalay;Normal;Male;Sports and travel;88,45;1;4,4225;92,8725;25-02-2019;16:36:00;Credit card;88,45; 4,42 ; 9,50 
719-89-8991;A;Yangon;Member;Female;Sports and travel;91,41;5;22,8525;479,9025;25-02-2019;16:03:00;Ewallet;457,05; 22,85 ; 7,10 
308-81-0538;A;Yangon;Normal;Female;Fashion accessories;73,05;4;14,61;306,81;25-02-2019;17:16:00;Credit card;292,2; 14,61 ; 4,90 
834-83-1826;B;Mandalay;Member;Female;Home and lifestyle;82,04;5;20,51;430,71;25-02-2019;17:16:00;Credit card;410,2; 20,51 ; 7,60 
636-17-0325;B;Mandalay;Normal;Male;Health and beauty;62,57;4;12,514;262,794;25-02-2019;18:37:00;Cash;250,28; 12,51 ; 9,50 
866-70-2814;B;Mandalay;Normal;Female;Electronic accessories;52,79;10;26,395;554,295;25-02-2019;11:58:00;Ewallet;527,9; 26,40 ; 10,00 
608-05-3804;B;Mandalay;Member;Male;Electronic accessories;39,75;1;1,9875;41,7375;25-02-2019;20:19:00;Cash;39,75; 1,99 ; 6,10 
459-45-2396;A;Yangon;Member;Female;Food and beverages;99,6;3;14,94;313,74;25-02-2019;18:45:00;Cash;298,8; 14,94 ; 5,80 
574-80-1489;B;Mandalay;Member;Female;Food and beverages;62,85;4;12,57;263,97;25-02-2019;13:22:00;Ewallet;251,4; 12,57 ; 8,70 
699-14-3026;C;Naypyitaw;Normal;Male;Electronic accessories;85,39;7;29,8865;627,6165;25-03-2019;18:30:00;Ewallet;597,73; 29,89 ; 4,10 
362-58-8315;C;Naypyitaw;Normal;Male;Fashion accessories;76,52;5;19,13;401,73;25-03-2019;10:23:00;Cash;382,6; 19,13 ; 9,90 
340-66-0321;A;Yangon;Member;Male;Electronic accessories;36,36;4;7,272;152,712;25-03-2019;13:07:00;Cash;145,44; 7,27 ; 7,60 
110-05-6330;C;Naypyitaw;Normal;Female;Food and beverages;39,43;6;11,829;248,409;25-03-2019;20:18:00;Credit card;236,58; 11,83 ; 9,40 
282-35-2475;B;Mandalay;Normal;Female;Sports and travel;93,31;2;9,331;195,951;25-03-2019;17:53:00;Cash;186,62; 9,33 ; 6,30 
134-75-2619;A;Yangon;Member;Male;Electronic accessories;19,32;7;6,762;142,002;25-03-2019;18:51:00;Cash;135,24; 6,76 ; 6,90 
156-95-3964;A;Yangon;Normal;Female;Food and beverages;55,39;4;11,078;232,638;25-03-2019;15:19:00;Ewallet;221,56; 11,08 ; 8,00 
366-43-6862;B;Mandalay;Normal;Male;Electronic accessories;52,89;4;10,578;222,138;25-03-2019;16:32:00;Ewallet;211,56; 10,58 ; 6,70 
605-03-2706;A;Yangon;Normal;Female;Health and beauty;15,8;3;2,37;49,77;25-03-2019;18:02:00;Cash;47,4; 2,37 ; 9,50 
847-38-7188;B;Mandalay;Normal;Female;Food and beverages;96,68;3;14,502;304,542;26-01-2019;19:56:00;Ewallet;290,04; 14,50 ; 6,40 
225-32-0908;C;Naypyitaw;Normal;Female;Sports and travel;44,86;10;22,43;471,03;26-01-2019;19:54:00;Ewallet;448,6; 22,43 ; 8,20 
316-55-4634;B;Mandalay;Member;Male;Food and beverages;80,05;5;20,0125;420,2625;26-01-2019;12:45:00;Credit card;400,25; 20,01 ; 9,40 
641-43-2399;B;Mandalay;Normal;Male;Home and lifestyle;25,55;4;5,11;107,31;26-01-2019;20:23:00;Ewallet;102,2; 5,11 ; 5,70 
836-82-5858;B;Mandalay;Member;Male;Health and beauty;69,37;9;31,2165;655,5465;26-01-2019;19:14:00;Ewallet;624,33; 31,22 ; 4,00 
289-65-5721;B;Mandalay;Normal;Female;Fashion accessories;81,37;2;8,137;170,877;26-01-2019;19:28:00;Cash;162,74; 8,14 ; 6,50 
834-61-8124;A;Yangon;Normal;Male;Electronic accessories;51,69;7;18,0915;379,9215;26-01-2019;18:22:00;Cash;361,83; 18,09 ; 5,50 
173-82-9529;B;Mandalay;Normal;Female;Fashion accessories;37,95;10;18,975;398,475;26-01-2019;14:51:00;Cash;379,5; 18,98 ; 9,70 
539-21-7227;B;Mandalay;Normal;Female;Sports and travel;51,54;5;12,885;270,585;26-01-2019;17:45:00;Cash;257,7; 12,89 ; 4,20 
258-69-7810;C;Naypyitaw;Normal;Female;Fashion accessories;36,85;5;9,2125;193,4625;26-01-2019;18:53:00;Cash;184,25; 9,21 ; 9,20 
881-41-7302;C;Naypyitaw;Normal;Female;Fashion accessories;64,99;1;3,2495;68,2395;26-01-2019;10:06:00;Credit card;64,99; 3,25 ; 4,50 
135-13-8269;B;Mandalay;Member;Female;Food and beverages;78,88;2;7,888;165,648;26-01-2019;16:04:00;Cash;157,76; 7,89 ; 9,10 
308-39-1707;A;Yangon;Normal;Female;Fashion accessories;12,09;1;0,6045;12,6945;26-01-2019;18:19:00;Credit card;12,09; 0,60 ; 8,20 
896-34-0956;A;Yangon;Normal;Male;Fashion accessories;21,32;1;1,066;22,386;26-01-2019;12:43:00;Cash;21,32; 1,07 ; 5,90 
176-78-1170;C;Naypyitaw;Member;Male;Health and beauty;33,81;3;5,0715;106,5015;26-01-2019;15:11:00;Ewallet;101,43; 5,07 ; 7,30 
794-42-3736;B;Mandalay;Normal;Male;Food and beverages;33,33;2;3,333;69,993;26-01-2019;14:41:00;Credit card;66,66; 3,33 ; 6,40 
452-04-8808;B;Mandalay;Normal;Male;Electronic accessories;87,08;7;30,478;640,038;26-01-2019;15:17:00;Cash;609,56; 30,48 ; 5,50 
466-61-5506;B;Mandalay;Member;Female;Electronic accessories;90,7;6;27,21;571,41;26-02-2019;10:52:00;Cash;544,2; 27,21 ; 5,30 
154-74-7179;B;Mandalay;Normal;Male;Sports and travel;54,45;1;2,7225;57,1725;26-02-2019;19:24:00;Ewallet;54,45; 2,72 ; 7,90 
477-24-6490;B;Mandalay;Normal;Female;Health and beauty;99,71;6;29,913;628,173;26-02-2019;16:52:00;Ewallet;598,26; 29,91 ; 7,90 
649-11-3678;C;Naypyitaw;Normal;Female;Food and beverages;22,93;9;10,3185;216,6885;26-02-2019;20:26:00;Cash;206,37; 10,32 ; 5,50 
437-53-3084;B;Mandalay;Normal;Male;Fashion accessories;99,89;2;9,989;209,769;26-02-2019;11:48:00;Ewallet;199,78; 9,99 ; 7,10 
491-38-3499;A;Yangon;Member;Male;Fashion accessories;55,45;1;2,7725;58,2225;26-02-2019;17:46:00;Credit card;55,45; 2,77 ; 4,90 
707-32-7409;B;Mandalay;Member;Female;Sports and travel;95,54;4;19,108;401,268;26-02-2019;11:58:00;Ewallet;382,16; 19,11 ; 4,50 
702-72-0487;A;Yangon;Normal;Female;Electronic accessories;46,61;2;4,661;97,881;26-02-2019;12:28:00;Credit card;93,22; 4,66 ; 6,60 
518-71-6847;B;Mandalay;Member;Male;Food and beverages;26,6;6;7,98;167,58;26-02-2019;15:10:00;Ewallet;159,6; 7,98 ; 4,90 
163-56-7055;C;Naypyitaw;Member;Male;Fashion accessories;48,71;1;2,4355;51,1455;26-03-2019;19:20:00;Cash;48,71; 2,44 ; 4,10 
848-24-9445;C;Naypyitaw;Member;Male;Health and beauty;43,7;2;4,37;91,77;26-03-2019;18:03:00;Cash;87,4; 4,37 ; 4,90 
411-77-0180;A;Yangon;Member;Male;Electronic accessories;72,2;7;25,27;530,67;26-03-2019;20:14:00;Ewallet;505,4; 25,27 ; 4,30 
449-27-2918;B;Mandalay;Member;Female;Sports and travel;39,12;1;1,956;41,076;26-03-2019;11:02:00;Credit card;39,12; 1,96 ; 9,60 
734-91-1155;B;Mandalay;Normal;Female;Electronic accessories;45,71;3;6,8565;143,9865;26-03-2019;10:34:00;Credit card;137,13; 6,86 ; 7,70 
236-27-1144;C;Naypyitaw;Normal;Female;Food and beverages;16,31;9;7,3395;154,1295;26-03-2019;10:31:00;Ewallet;146,79; 7,34 ; 8,40 
797-88-0493;A;Yangon;Normal;Female;Health and beauty;64,27;4;12,854;269,934;26-03-2019;13:54:00;Cash;257,08; 12,85 ; 7,70 
487-79-6868;B;Mandalay;Member;Female;Home and lifestyle;12,29;9;5,5305;116,1405;26-03-2019;19:28:00;Credit card;110,61; 5,53 ; 8,00 
587-73-4862;A;Yangon;Member;Female;Health and beauty;10,69;5;2,6725;56,1225;26-03-2019;11:07:00;Ewallet;53,45; 2,67 ; 7,60 
760-53-9233;A;Yangon;Member;Male;Fashion accessories;41,28;3;6,192;130,032;26-03-2019;18:37:00;Credit card;123,84; 6,19 ; 8,50 
807-34-3742;A;Yangon;Normal;Male;Fashion accessories;52,38;1;2,619;54,999;26-03-2019;19:44:00;Cash;52,38; 2,62 ; 5,80 
595-94-9924;A;Yangon;Member;Female;Health and beauty;27,73;5;6,9325;145,5825;26-03-2019;20:21:00;Credit card;138,65; 6,93 ; 4,20 
859-97-6048;C;Naypyitaw;Member;Male;Electronic accessories;84,25;2;8,425;176,925;26-03-2019;14:13:00;Credit card;168,5; 8,43 ; 5,30 
123-19-1176;A;Yangon;Member;Male;Health and beauty;58,22;8;23,288;489,048;27-01-2019;20:33:00;Ewallet;465,76; 23,29 ; 8,40 
870-54-3162;A;Yangon;Normal;Female;Sports and travel;32,25;5;8,0625;169,3125;27-01-2019;13:26:00;Cash;161,25; 8,06 ; 9,00 
633-91-1052;A;Yangon;Normal;Female;Home and lifestyle;12,03;2;1,203;25,263;27-01-2019;15:51:00;Cash;24,06; 1,20 ; 5,10 
613-59-9758;C;Naypyitaw;Normal;Female;Sports and travel;14,36;10;7,18;150,78;27-01-2019;14:28:00;Cash;143,6; 7,18 ; 5,40 
394-41-0748;C;Naypyitaw;Member;Female;Fashion accessories;54,07;9;24,3315;510,9615;27-01-2019;14:55:00;Ewallet;486,63; 24,33 ; 9,50 
325-90-8763;C;Naypyitaw;Member;Female;Electronic accessories;46,57;10;23,285;488,985;27-01-2019;13:58:00;Cash;465,7; 23,29 ; 7,60 
862-59-8517;C;Naypyitaw;Normal;Female;Food and beverages;90,24;6;27,072;568,512;27-01-2019;11:17:00;Cash;541,44; 27,07 ; 6,20 
620-02-2046;C;Naypyitaw;Normal;Male;Home and lifestyle;69,4;2;6,94;145,74;27-01-2019;19:48:00;Ewallet;138,8; 6,94 ; 9,00 
595-27-4851;A;Yangon;Normal;Female;Fashion accessories;54,28;7;18,998;398,958;27-01-2019;18:05:00;Ewallet;379,96; 19,00 ; 9,30 
534-01-4457;A;Yangon;Normal;Male;Food and beverages;81,71;6;24,513;514,773;27-01-2019;14:36:00;Credit card;490,26; 24,51 ; 8,00 
788-07-8452;C;Naypyitaw;Member;Female;Home and lifestyle;24,24;7;8,484;178,164;27-01-2019;17:38:00;Ewallet;169,68; 8,48 ; 9,40 
869-11-3082;B;Mandalay;Member;Male;Health and beauty;96,16;4;19,232;403,872;27-01-2019;20:03:00;Credit card;384,64; 19,23 ; 8,40 
585-90-0249;A;Yangon;Member;Male;Electronic accessories;73,26;1;3,663;76,923;27-01-2019;18:08:00;Ewallet;73,26; 3,66 ; 9,70 
624-01-8356;B;Mandalay;Normal;Female;Home and lifestyle;49,01;10;24,505;514,605;27-01-2019;10:44:00;Credit card;490,1; 24,51 ; 4,20 
370-41-7321;B;Mandalay;Member;Male;Health and beauty;56,69;9;25,5105;535,7205;27-02-2019;17:24:00;Credit card;510,21; 25,51 ; 8,40 
318-68-5053;B;Mandalay;Normal;Female;Health and beauty;76,99;6;23,097;485,037;27-02-2019;17:55:00;Cash;461,94; 23,10 ; 6,10 
135-84-8019;A;Yangon;Normal;Female;Fashion accessories;77,93;9;35,0685;736,4385;27-02-2019;16:10:00;Ewallet;701,37; 35,07 ; 7,60 
400-45-1220;B;Mandalay;Normal;Female;Health and beauty;13,5;10;6,75;141,75;27-02-2019;11:06:00;Credit card;135; 6,75 ; 4,80 
605-72-4132;C;Naypyitaw;Normal;Female;Food and beverages;94,47;8;37,788;793,548;27-02-2019;15:12:00;Cash;755,76; 37,79 ; 9,10 
741-73-3559;B;Mandalay;Normal;Male;Sports and travel;67,27;5;16,8175;353,1675;27-02-2019;17:27:00;Cash;336,35; 16,82 ; 6,90 
665-63-9737;B;Mandalay;Normal;Male;Fashion accessories;52,42;3;7,863;165,123;27-02-2019;17:36:00;Ewallet;157,26; 7,86 ; 7,50 
250-81-7186;C;Naypyitaw;Normal;Female;Electronic accessories;99,69;1;4,9845;104,6745;27-02-2019;10:23:00;Credit card;99,69; 4,98 ; 8,00 
105-10-6182;A;Yangon;Member;Male;Fashion accessories;21,48;2;2,148;45,108;27-02-2019;12:22:00;Ewallet;42,96; 2,15 ; 6,60 
191-29-0321;B;Mandalay;Member;Female;Fashion accessories;19,77;10;9,885;207,585;27-02-2019;18:57:00;Credit card;197,7; 9,89 ; 5,00 
250-17-5703;A;Yangon;Member;Male;Food and beverages;18,85;10;9,425;197,925;27-02-2019;18:24:00;Ewallet;188,5; 9,43 ; 5,60 
759-98-4285;C;Naypyitaw;Member;Female;Health and beauty;85,87;7;30,0545;631,1445;27-02-2019;19:01:00;Credit card;601,09; 30,05 ; 8,00 
263-12-5321;A;Yangon;Member;Male;Electronic accessories;92,6;7;32,41;680,61;27-02-2019;12:52:00;Credit card;648,2; 32,41 ; 9,30 
243-55-8457;A;Yangon;Normal;Female;Food and beverages;74,44;10;37,22;781,62;27-02-2019;11:40:00;Ewallet;744,4; 37,22 ; 5,10 
106-35-6779;A;Yangon;Member;Male;Home and lifestyle;44,34;2;4,434;93,114;27-03-2019;11:26:00;Cash;88,68; 4,43 ; 5,80 
633-44-8566;A;Yangon;Member;Male;Food and beverages;49,38;7;17,283;362,943;27-03-2019;20:35:00;Credit card;345,66; 17,28 ; 7,30 
238-49-0436;A;Yangon;Normal;Male;Health and beauty;32,46;8;12,984;272,664;27-03-2019;13:48:00;Credit card;259,68; 12,98 ; 4,90 
423-57-2993;B;Mandalay;Normal;Male;Sports and travel;93,39;6;28,017;588,357;27-03-2019;19:18:00;Ewallet;560,34; 28,02 ; 10,00 
278-86-2735;A;Yangon;Normal;Female;Food and beverages;52,34;3;7,851;164,871;27-03-2019;14:03:00;Cash;157,02; 7,85 ; 9,20 
794-32-2436;B;Mandalay;Member;Male;Electronic accessories;55,67;2;5,567;116,907;27-03-2019;15:08:00;Ewallet;111,34; 5,57 ; 6,00 
176-64-7711;B;Mandalay;Normal;Male;Food and beverages;32,32;3;4,848;101,808;27-03-2019;19:11:00;Credit card;96,96; 4,85 ; 4,30 
186-71-5196;A;Yangon;Member;Female;Food and beverages;79,54;2;7,954;167,034;27-03-2019;16:30:00;Ewallet;159,08; 7,95 ; 6,20 
313-66-9943;B;Mandalay;Member;Female;Food and beverages;29,15;3;4,3725;91,8225;27-03-2019;20:29:00;Credit card;87,45; 4,37 ; 7,30 
702-83-5291;C;Naypyitaw;Member;Male;Fashion accessories;99,82;9;44,919;943,299;27-03-2019;10:43:00;Cash;898,38; 44,92 ; 6,60 
149-71-6266;B;Mandalay;Member;Male;Sports and travel;78,07;9;35,1315;737,7615;28-01-2019;12:43:00;Cash;702,63; 35,13 ; 4,50 
400-89-4171;C;Naypyitaw;Normal;Female;Sports and travel;80,97;8;32,388;680,148;28-01-2019;13:05:00;Cash;647,76; 32,39 ; 9,30 
342-65-4817;C;Naypyitaw;Member;Male;Health and beauty;86,8;3;13,02;273,42;28-01-2019;16:47:00;Ewallet;260,4; 13,02 ; 9,90 
593-65-1552;C;Naypyitaw;Normal;Female;Home and lifestyle;69,81;4;13,962;293,202;28-01-2019;20:50:00;Credit card;279,24; 13,96 ; 5,90 
211-30-9270;C;Naypyitaw;Normal;Male;Health and beauty;17,41;5;4,3525;91,4025;28-01-2019;15:16:00;Credit card;87,05; 4,35 ; 4,90 
372-26-1506;C;Naypyitaw;Normal;Female;Fashion accessories;23,82;5;5,955;125,055;28-01-2019;19:24:00;Ewallet;119,1; 5,96 ; 5,40 
390-80-5128;B;Mandalay;Member;Female;Health and beauty;19,15;1;0,9575;20,1075;28-01-2019;17:58:00;Credit card;19,15; 0,96 ; 9,50 
726-29-6793;A;Yangon;Member;Male;Electronic accessories;24,18;8;9,672;203,112;28-01-2019;20:54:00;Ewallet;193,44; 9,67 ; 9,80 
243-47-2663;C;Naypyitaw;Member;Male;Electronic accessories;18,77;6;5,631;118,251;28-01-2019;16:43:00;Credit card;112,62; 5,63 ; 5,50 
222-42-0244;B;Mandalay;Member;Female;Health and beauty;72,11;9;32,4495;681,4395;28-01-2019;13:53:00;Credit card;648,99; 32,45 ; 7,70 
544-55-9589;B;Mandalay;Member;Female;Electronic accessories;21,43;10;10,715;225,015;28-01-2019;11:51:00;Cash;214,3; 10,72 ; 6,20 
699-88-1972;B;Mandalay;Normal;Male;Health and beauty;99,16;8;39,664;832,944;28-01-2019;17:47:00;Credit card;793,28; 39,66 ; 4,20 
865-41-9075;A;Yangon;Normal;Male;Food and beverages;11,53;7;4,0355;84,7455;28-01-2019;17:35:00;Cash;80,71; 4,04 ; 8,10 
430-53-4718;B;Mandalay;Member;Male;Health and beauty;75,37;8;30,148;633,108;28-01-2019;15:46:00;Credit card;602,96; 30,15 ; 8,40 
399-46-5918;C;Naypyitaw;Normal;Female;Electronic accessories;85,98;8;34,392;722,232;28-02-2019;19:01:00;Cash;687,84; 34,39 ; 8,20 
142-72-4741;C;Naypyitaw;Member;Male;Fashion accessories;93,2;2;9,32;195,72;28-02-2019;18:37:00;Credit card;186,4; 9,32 ; 6,00 
709-58-4068;B;Mandalay;Normal;Female;Fashion accessories;41,09;10;20,545;431,445;28-02-2019;14:42:00;Cash;410,9; 20,55 ; 7,30 
786-94-2700;A;Yangon;Member;Male;Food and beverages;80,62;6;24,186;507,906;28-02-2019;20:18:00;Cash;483,72; 24,19 ; 9,10 
635-28-5728;A;Yangon;Normal;Male;Health and beauty;56;3;8,4;176,4;28-02-2019;19:33:00;Ewallet;168; 8,40 ; 4,80 
291-59-1384;B;Mandalay;Normal;Male;Electronic accessories;60,3;1;3,015;63,315;28-02-2019;17:38:00;Cash;60,3; 3,02 ; 6,00 
212-62-1842;A;Yangon;Normal;Male;Food and beverages;58,26;6;17,478;367,038;28-03-2019;16:44:00;Cash;349,56; 17,48 ; 9,90 
573-58-9734;B;Mandalay;Normal;Female;Fashion accessories;30,37;3;4,5555;95,6655;28-03-2019;13:41:00;Ewallet;91,11; 4,56 ; 5,10 
633-09-3463;C;Naypyitaw;Normal;Female;Electronic accessories;47,65;3;7,1475;150,0975;28-03-2019;12:58:00;Credit card;142,95; 7,15 ; 9,50 
531-80-1784;A;Yangon;Normal;Male;Electronic accessories;26,02;7;9,107;191,247;28-03-2019;17:38:00;Cash;182,14; 9,11 ; 5,10 
266-76-6436;C;Naypyitaw;Member;Female;Food and beverages;38,6;3;5,79;121,59;28-03-2019;13:57:00;Ewallet;115,8; 5,79 ; 7,50 
470-32-9057;A;Yangon;Member;Male;Food and beverages;51,34;5;12,835;269,535;28-03-2019;15:31:00;Credit card;256,7; 12,84 ; 9,10 
544-32-5024;C;Naypyitaw;Member;Female;Food and beverages;49,79;4;9,958;209,118;28-03-2019;19:16:00;Credit card;199,16; 9,96 ; 6,40 
420-97-3340;A;Yangon;Normal;Female;Food and beverages;71,68;3;10,752;225,792;28-03-2019;15:30:00;Credit card;215,04; 10,75 ; 9,20 
857-16-3520;A;Yangon;Member;Female;Fashion accessories;71,46;7;25,011;525,231;28-03-2019;16:06:00;Ewallet;500,22; 25,01 ; 4,50 
333-23-2632;A;Yangon;Member;Male;Health and beauty;10,08;7;3,528;74,088;28-03-2019;20:14:00;Cash;70,56; 3,53 ; 4,20 
746-94-0204;A;Yangon;Normal;Male;Fashion accessories;83,24;9;37,458;786,618;29-01-2019;11:56:00;Credit card;749,16; 37,46 ; 7,40 
606-80-4905;C;Naypyitaw;Member;Female;Sports and travel;19,15;6;5,745;120,645;29-01-2019;10:01:00;Credit card;114,9; 5,75 ; 6,80 
110-48-7033;B;Mandalay;Member;Male;Fashion accessories;32,62;4;6,524;137,004;29-01-2019;14:12:00;Cash;130,48; 6,52 ; 9,00 
382-25-8917;C;Naypyitaw;Normal;Male;Fashion accessories;42,08;6;12,624;265,104;29-01-2019;12:25:00;Cash;252,48; 12,62 ; 8,90 
575-67-1508;A;Yangon;Normal;Male;Electronic accessories;38,6;1;1,93;40,53;29-01-2019;11:26:00;Ewallet;38,6; 1,93 ; 6,70 
862-17-9201;B;Mandalay;Normal;Female;Food and beverages;84,05;6;25,215;529,515;29-01-2019;10:48:00;Credit card;504,3; 25,22 ; 7,70 
343-61-3544;B;Mandalay;Member;Male;Sports and travel;26,67;10;13,335;280,035;29-01-2019;11:48:00;Cash;266,7; 13,34 ; 8,60 
816-72-8853;A;Yangon;Member;Female;Sports and travel;27,93;5;6,9825;146,6325;29-01-2019;15:48:00;Cash;139,65; 6,98 ; 5,90 
800-09-8606;A;Yangon;Member;Female;Home and lifestyle;87,37;5;21,8425;458,6925;29-01-2019;19:45:00;Cash;436,85; 21,84 ; 6,60 
137-63-5492;C;Naypyitaw;Normal;Male;Electronic accessories;58,76;10;29,38;616,98;29-01-2019;14:26:00;Ewallet;587,6; 29,38 ; 9,00 
569-76-2760;A;Yangon;Member;Female;Sports and travel;22,01;4;4,402;92,442;29-01-2019;18:15:00;Credit card;88,04; 4,40 ; 6,60 
233-67-5758;C;Naypyitaw;Normal;Male;Health and beauty;40,35;1;2,0175;42,3675;29-01-2019;13:46:00;Ewallet;40,35; 2,02 ; 6,20 
