order_id;customer_id;orderdate;employee_id
89711;180;2022-02-03;3
89712;146;2020-07-03;5
89713;110;2022-04-16;10
89714;91;2021-11-24;3
89715;144;2020-07-30;7
89716;45;2020-06-11;7
89717;122;2023-03-04;10
89718;196;2022-09-28;1
89719;178;2021-04-29;5
89720;36;2021-12-05;8
89721;21;2020-10-12;8
89722;192;2020-11-14;9
89723;156;2020-10-11;1
89724;111;2021-07-13;2
89725;199;2021-12-28;10
89726;101;2023-02-13;7
89727;18;2023-01-15;6
89728;51;2022-11-13;1
89729;50;2021-03-28;4
89730;167;2020-06-20;9
89731;59;2021-03-09;9
89732;141;2022-10-12;3
89733;187;2023-03-20;8
89734;64;2021-12-28;5
89735;144;2022-08-20;8
89736;87;2022-04-26;1
89737;34;2022-05-06;4
89738;58;2021-12-14;7
89739;58;2022-08-13;7
89740;57;2023-03-31;9
89741;24;2021-10-04;6
89742;162;2021-12-31;8
89743;74;2020-12-02;5
89744;76;2021-07-05;1
89745;11;2022-09-26;8
89746;173;2021-03-25;2
89747;57;2022-09-28;3
89748;21;2021-09-16;1
89749;190;2022-07-30;8
89750;144;2021-05-26;5
89751;186;2021-12-06;5
89752;19;2021-02-09;10
89753;83;2022-02-22;8
89754;131;2020-06-27;8
89755;189;2020-05-01;4
89756;186;2020-10-30;3
89757;88;2022-04-13;5
89758;29;2021-08-14;7
89759;28;2021-06-14;3
89760;143;2022-07-17;2
89761;86;2021-10-26;9
89762;126;2022-09-11;2
89763;34;2020-11-29;3
89764;155;2021-10-16;6
89765;151;2022-05-07;2
89766;47;2020-11-19;6
89767;197;2020-09-27;8
89768;152;2020-04-19;10
89769;177;2021-06-22;7
89770;14;2022-08-27;10
89771;181;2022-11-29;10
89772;23;2022-05-02;5
89773;172;2021-08-02;10
89774;95;2022-10-01;3
89775;173;2020-09-28;4
89776;17;2022-07-09;4
89777;68;2023-03-09;6
89778;78;2022-07-29;10
89779;82;2021-07-16;4
89780;81;2022-11-13;10
89781;80;2022-09-20;6
89782;190;2022-07-14;7
89783;60;2022-01-29;10
89784;99;2021-12-28;6
89785;4;2021-10-16;1
89786;147;2021-10-03;7
89787;28;2021-07-08;9
89788;143;2022-08-23;3
89789;55;2022-03-08;7
89790;57;2020-11-14;2
89791;146;2021-08-18;5
89792;167;2021-06-24;8
89793;8;2023-01-05;9
89794;132;2022-01-29;4
89795;142;2021-04-20;9
89796;83;2022-05-25;10
89797;104;2022-06-30;9
89798;77;2021-05-16;2
89799;38;2022-05-12;8
89800;119;2022-12-07;8
89801;176;2022-10-19;9
89802;69;2021-11-15;3
89803;58;2022-06-08;3
89804;27;2022-11-30;5
89805;22;2021-05-27;7
89806;137;2020-11-16;9
89807;73;2021-04-08;3
89808;100;2023-03-07;6
89809;49;2021-03-17;6
89810;93;2021-05-31;8
89811;106;2022-04-17;1
89812;184;2021-07-24;3
89813;50;2020-08-04;2
89814;32;2020-09-29;1
89815;113;2022-01-10;10
89816;122;2022-09-06;7
89817;93;2020-11-06;5
89818;11;2023-04-09;5
89819;178;2021-07-22;5
89820;23;2020-05-04;7
89821;147;2021-03-02;5
89822;45;2023-02-27;5
89823;170;2022-09-13;5
89824;21;2021-01-03;2
89825;127;2021-01-28;3
89826;53;2020-06-02;9
89827;150;2021-06-23;1
89828;37;2020-11-20;1
89829;24;2022-09-20;9
89830;22;2020-04-27;3
89831;140;2022-11-18;2
89832;26;2020-05-27;10
89833;130;2022-03-14;5
89834;175;2021-04-27;8
89835;44;2022-06-20;8
89836;51;2020-05-11;5
89837;84;2022-10-01;5
89838;46;2022-05-04;10
89839;0;2022-03-26;5
89840;193;2020-10-07;10
89841;195;2022-05-16;2
89842;189;2021-05-31;4
89843;154;2021-01-17;7
89844;173;2021-07-01;4
89845;70;2022-01-13;1
89846;89;2022-08-26;2
89847;27;2022-02-25;3
89848;16;2022-02-10;9
89849;145;2020-11-29;10
89850;95;2022-04-30;8
89851;151;2020-08-05;5
89852;196;2022-03-16;2
89853;43;2020-10-05;1
89854;154;2021-02-21;10
89855;184;2021-11-01;3
89856;31;2021-05-13;4
89857;35;2022-08-01;7
89858;108;2023-02-28;4
89859;106;2022-10-16;2
89860;153;2020-09-12;1
89861;172;2022-09-21;10
89862;160;2020-10-29;9
89863;160;2021-01-07;10
89864;114;2022-08-28;8
89865;25;2022-01-18;4
89866;156;2021-10-01;1
89867;82;2022-11-28;10
89868;58;2023-01-30;4
89869;16;2020-10-15;8
89870;23;2020-04-15;9
89871;49;2020-06-02;9
89872;168;2021-05-17;4
89873;118;2020-07-18;10
89874;93;2020-12-02;8
89875;16;2020-12-21;6
89876;92;2021-07-13;8
89877;68;2021-10-26;4
89878;30;2022-08-05;2
89879;98;2022-01-19;1
89880;147;2022-09-22;6
89881;183;2023-02-10;9
89882;128;2021-12-31;4
89883;171;2023-03-28;8
89884;59;2020-09-13;10
89885;166;2022-09-09;3
89886;0;2022-09-12;1
89887;71;2022-04-04;6
89888;94;2020-05-21;4
89889;118;2022-11-20;8
89890;36;2022-08-25;3
89891;85;2021-04-12;8
89892;194;2022-03-15;2
89893;69;2020-11-09;10
89894;186;2020-04-26;3
89895;16;2020-05-02;8
89896;110;2022-10-05;1
89897;142;2022-07-26;8
89898;128;2022-02-19;3
89899;19;2020-06-15;10
89900;99;2020-11-30;10
89901;59;2021-11-06;1
89902;25;2021-08-02;2
89903;10;2022-10-24;4
89904;103;2022-10-26;9
89905;26;2022-02-23;6
89906;86;2021-04-28;5
89907;183;2021-10-13;10
89908;185;2022-06-20;5
89909;145;2021-12-29;3
89910;19;2023-01-23;5
89911;82;2021-03-31;9
89912;60;2020-09-13;10
89913;181;2020-09-26;2
89914;171;2020-12-25;4
89915;184;2021-10-20;9
89916;126;2021-03-27;2
89917;191;2022-12-25;1
89918;92;2020-12-07;9
89919;166;2020-12-19;1
89920;142;2021-02-11;6
89921;25;2021-02-20;3
89922;55;2021-12-01;6
89923;57;2021-09-04;9
89924;81;2020-10-16;3
89925;74;2022-10-27;10
89926;178;2021-09-27;10
89927;130;2021-09-25;10
89928;139;2021-07-12;6
89929;148;2022-05-30;1
89930;11;2020-10-17;10
89931;147;2022-10-23;5
89932;164;2022-08-31;4
89933;5;2020-06-09;1
89934;32;2022-08-11;8
89935;50;2021-07-16;10
89936;160;2022-05-23;3
89937;119;2022-07-03;2
89938;105;2022-04-02;10
89939;133;2021-06-07;2
89940;120;2022-03-11;10
89941;169;2020-06-30;4
89942;134;2022-04-13;2
89943;163;2020-12-09;1
89944;62;2022-07-12;5
89945;82;2022-09-05;3
89946;32;2021-08-25;2
89947;51;2021-08-16;8
89948;163;2022-03-23;1
89949;56;2022-04-01;6
89950;23;2020-05-03;4
89951;122;2020-12-29;2
89952;183;2022-10-21;6
89953;93;2020-08-08;4
89954;77;2021-12-28;9
89955;168;2022-03-29;2
89956;104;2021-05-01;3
89957;127;2021-02-24;10
89958;189;2023-01-02;4
89959;68;2021-01-25;3
89960;87;2020-12-08;2
89961;121;2023-02-01;4
89962;60;2022-02-02;1
89963;82;2022-02-24;2
89964;104;2023-02-25;5
89965;8;2022-09-04;7
89966;95;2020-05-30;4
89967;76;2023-03-09;4
89968;35;2023-02-03;6
89969;7;2023-02-20;7
89970;79;2021-01-17;6
89971;91;2021-03-23;5
89972;35;2023-02-11;10
89973;18;2020-06-10;9
89974;105;2022-01-02;8
89975;119;2020-08-10;5
89976;125;2020-10-30;1
89977;134;2023-01-22;2
89978;122;2021-07-20;7
89979;120;2022-06-12;2
89980;129;2022-03-22;2
89981;197;2021-12-27;2
89982;29;2020-11-30;10
89983;35;2023-02-17;1
89984;97;2021-08-29;2
89985;130;2022-01-18;2
89986;170;2021-05-20;9
89987;162;2020-12-13;5
89988;64;2021-07-17;10
89989;74;2020-09-17;6
89990;118;2021-12-09;9
89991;16;2022-12-24;4
89992;187;2022-04-08;5
89993;11;2022-12-31;7
89994;195;2021-08-09;5
89995;94;2023-04-12;4
89996;116;2022-12-11;8
89997;18;2022-02-12;5
89998;147;2020-06-26;2
89999;124;2022-04-04;2
90000;63;2020-07-03;7
90001;25;2022-01-29;8
90002;32;2022-03-12;1
90003;189;2021-08-07;8
90004;141;2023-01-10;4
90005;9;2021-07-21;9
90006;68;2022-12-21;7
90007;127;2022-02-12;3
90008;72;2023-01-25;4
90009;33;2022-09-16;2
90010;98;2021-08-13;3
90011;182;2021-09-24;5
90012;184;2021-01-10;10
90013;101;2021-12-22;1
90014;90;2021-10-30;4
90015;127;2023-03-11;8
90016;16;2020-07-06;4
90017;95;2023-01-08;5
90018;75;2021-07-24;4
90019;33;2020-07-17;6
90020;180;2020-11-25;5
90021;2;2020-10-27;5
90022;79;2021-12-12;9
90023;42;2021-12-27;6
90024;122;2020-07-02;2
90025;164;2020-08-10;1
90026;80;2022-12-16;2
90027;139;2022-05-13;2
90028;102;2021-11-12;5
90029;64;2022-07-22;7
90030;118;2021-10-10;3
90031;144;2022-07-23;7
90032;184;2020-05-29;2
90033;139;2021-06-14;4
90034;82;2021-06-19;8
90035;185;2020-06-14;9
90036;175;2021-02-15;10
90037;26;2020-07-24;4
90038;60;2022-06-09;3
90039;183;2021-03-08;4
90040;43;2020-09-25;5
90041;63;2022-04-04;1
90042;120;2023-02-09;7
90043;139;2020-05-15;3
90044;187;2021-05-23;4
90045;0;2021-10-03;2
90046;95;2020-11-29;2
90047;61;2021-09-29;2
90048;61;2022-02-02;10
90049;39;2022-05-30;5
90050;54;2021-09-30;9
90051;27;2022-03-29;6
90052;26;2020-04-20;3
90053;189;2020-10-13;1
90054;169;2022-05-30;5
90055;58;2021-08-23;10
90056;157;2022-05-11;8
90057;195;2023-01-09;1
90058;50;2023-01-18;6
90059;85;2020-08-27;5
90060;168;2021-07-29;1
90061;46;2022-06-25;9
90062;73;2022-10-17;5
90063;20;2022-04-08;2
90064;15;2021-10-15;2
90065;40;2022-03-14;1
90066;139;2021-01-14;1
90067;29;2020-11-02;3
90068;79;2020-09-01;1
90069;134;2021-09-13;8
90070;59;2020-11-12;1
90071;166;2022-01-01;3
90072;23;2021-03-18;1
90073;175;2023-02-13;3
90074;66;2020-10-17;2
90075;22;2021-09-09;5
90076;9;2020-12-10;10
90077;52;2021-09-07;8
90078;159;2021-12-10;10
90079;34;2023-04-12;2
90080;94;2023-02-13;3
90081;6;2022-04-30;2
90082;108;2020-09-22;8
90083;15;2020-09-25;2
90084;20;2022-12-05;7
90085;56;2023-02-04;6
90086;162;2021-12-05;1
90087;45;2020-05-10;10
90088;28;2021-12-25;9
90089;85;2022-10-29;10
90090;101;2022-12-14;2
90091;16;2020-12-29;3
90092;130;2021-08-27;3
90093;77;2020-06-23;10
90094;169;2022-03-23;5
90095;22;2022-06-06;2
90096;108;2020-12-01;8
90097;39;2021-02-22;9
90098;114;2022-03-17;9
90099;119;2021-08-06;3
90100;39;2022-10-26;8
90101;44;2022-08-10;7
90102;153;2020-08-17;9
90103;106;2023-01-17;6
90104;139;2022-10-05;7
90105;86;2021-09-01;2
90106;68;2021-08-04;7
90107;25;2021-09-10;9
90108;48;2021-10-27;6
90109;174;2021-03-04;7
90110;153;2022-09-13;8
90111;28;2021-12-31;8
90112;66;2020-10-04;3
90113;195;2023-01-18;3
90114;1;2021-11-05;7
90115;143;2022-04-22;7
90116;170;2020-04-29;10
90117;24;2022-07-09;8
90118;96;2021-08-17;4
90119;22;2020-09-28;8
90120;164;2023-02-01;6
90121;193;2023-02-06;4
90122;36;2023-03-15;10
90123;135;2021-07-08;7
90124;104;2021-07-28;10
90125;24;2022-05-24;10
90126;185;2023-01-09;9
90127;91;2021-02-27;4
90128;179;2020-09-25;2
90129;190;2022-11-30;1
90130;178;2022-05-18;3
90131;49;2022-05-25;8
90132;90;2020-10-15;4
90133;167;2022-01-28;2
90134;20;2020-08-04;5
90135;167;2021-03-26;7
90136;89;2022-10-04;1
90137;41;2021-01-06;8
90138;114;2023-03-31;6
90139;180;2020-05-12;10
90140;115;2022-07-29;6
90141;145;2021-04-22;3
90142;129;2022-11-13;2
90143;55;2020-11-22;8
90144;90;2021-08-24;7
90145;199;2022-02-16;3
90146;154;2022-05-25;3
90147;150;2021-03-16;8
90148;0;2020-09-10;1
90149;151;2022-04-24;3
90150;106;2020-05-22;4
90151;128;2023-03-31;3
90152;104;2021-09-03;8
90153;158;2022-06-23;5
90154;97;2020-06-28;1
90155;108;2020-10-25;1
90156;181;2021-09-14;3
90157;97;2022-09-06;8
90158;11;2023-02-23;3
90159;2;2021-10-13;4
90160;35;2021-05-26;3
90161;128;2021-07-16;3
90162;187;2021-07-17;8
90163;84;2020-04-30;4
90164;84;2023-03-09;4
90165;34;2020-06-23;5
90166;73;2022-04-12;3
90167;194;2021-07-22;3
90168;23;2020-05-01;7
90169;14;2021-05-26;8
90170;95;2022-05-06;8
90171;80;2022-07-04;4
90172;5;2020-04-28;9
90173;51;2021-01-06;9
90174;147;2022-08-20;2
90175;34;2020-12-28;6
90176;83;2020-12-04;3
90177;109;2020-05-30;4
90178;177;2021-09-24;1
90179;147;2021-07-07;9
90180;128;2022-11-17;4
90181;41;2021-05-11;4
90182;124;2022-11-25;2
90183;142;2020-05-10;7
90184;100;2021-05-28;5
90185;142;2020-07-20;7
90186;66;2021-09-27;8
90187;128;2023-03-11;8
90188;12;2020-11-07;6
90189;197;2022-06-07;8
90190;188;2022-11-04;6
90191;41;2022-03-19;5
90192;51;2021-06-01;6
90193;8;2020-06-17;2
90194;19;2022-04-29;1
90195;73;2023-01-17;2
90196;111;2021-02-14;1
90197;162;2020-11-20;7
90198;89;2021-06-14;2
90199;196;2021-10-16;8
90200;14;2022-07-18;10
90201;43;2020-06-04;8
90202;41;2022-01-12;8
90203;56;2023-03-17;6
90204;126;2022-09-14;6
90205;57;2021-02-23;3
90206;143;2022-05-25;6
90207;31;2020-11-18;8
90208;158;2020-04-29;3
90209;54;2022-10-22;7
90210;185;2022-12-20;5
90211;198;2021-09-28;7
90212;21;2022-01-13;7
90213;182;2021-06-01;2
90214;3;2021-07-22;6
90215;184;2021-02-15;7
90216;156;2020-06-24;2
90217;112;2020-06-29;6
90218;79;2022-02-26;5
90219;7;2022-12-13;4
90220;127;2020-11-04;5
90221;12;2022-02-26;10
90222;185;2020-08-19;5
90223;136;2022-05-05;5
90224;106;2020-06-24;4
90225;61;2022-06-29;6
90226;181;2023-03-07;1
90227;123;2022-10-11;4
90228;49;2021-12-01;5
90229;44;2022-02-16;9
90230;164;2022-04-22;2
90231;36;2020-10-12;4
90232;54;2022-06-07;7
90233;78;2021-06-12;10
90234;80;2023-04-07;7
90235;13;2023-03-08;8
90236;115;2021-08-20;9
90237;102;2021-07-01;9
90238;11;2022-03-03;10
90239;13;2022-05-02;1
90240;131;2020-12-09;5
90241;175;2021-12-18;8
90242;109;2023-03-30;5
90243;41;2020-07-18;6
90244;44;2021-01-06;10
90245;166;2023-01-24;9
90246;145;2021-10-15;1
90247;21;2021-03-03;8
90248;121;2020-12-17;3
90249;86;2020-11-16;6
90250;11;2021-08-25;9
90251;21;2020-08-02;6
90252;73;2021-11-20;4
90253;185;2020-09-25;10
90254;175;2020-10-06;1
90255;16;2020-08-31;4
90256;137;2021-12-06;4
90257;186;2022-02-08;9
90258;36;2020-07-27;9
90259;101;2022-05-09;4
90260;92;2022-07-24;5
90261;118;2022-08-11;3
90262;184;2021-01-12;10
90263;141;2020-07-04;2
90264;109;2020-10-11;5
90265;192;2020-05-11;4
90266;105;2022-07-20;3
90267;44;2021-04-16;6
90268;161;2021-12-22;2
90269;124;2021-08-09;2
90270;192;2022-01-13;3
90271;108;2020-08-03;8
90272;65;2022-12-21;1
90273;15;2020-12-13;8
90274;94;2022-04-19;4
90275;16;2022-12-20;6
90276;155;2022-12-05;3
90277;1;2022-05-21;4
90278;63;2021-10-05;3
90279;192;2021-07-04;9
90280;155;2021-04-26;6
90281;35;2022-06-04;7
90282;146;2022-08-07;7
90283;56;2021-01-09;6
90284;26;2021-10-27;3
90285;41;2023-02-01;4
90286;81;2023-03-29;6
90287;6;2020-06-27;1
90288;71;2022-01-26;5
90289;59;2022-10-31;4
90290;191;2021-02-02;7
90291;92;2020-12-29;10
90292;155;2021-03-14;2
90293;190;2023-01-24;9
90294;165;2021-05-24;7
90295;186;2020-06-03;7
90296;53;2022-12-07;2
90297;94;2023-03-31;3
90298;39;2022-08-07;3
90299;170;2021-04-13;4
90300;44;2022-01-03;3
90301;84;2021-01-14;4
90302;158;2020-11-12;7
90303;112;2020-11-01;1
90304;61;2021-07-11;7
90305;108;2022-02-20;1
90306;171;2021-11-16;7
90307;71;2022-08-10;4
90308;139;2021-09-17;5
90309;73;2023-03-27;6
90310;95;2021-07-26;3
90311;190;2021-05-26;9
90312;167;2020-08-16;3
90313;172;2021-12-10;1
90314;109;2022-06-04;2
90315;53;2020-06-30;1
90316;88;2023-02-10;7
90317;167;2020-09-06;1
90318;139;2022-05-18;2
90319;124;2020-09-26;5
90320;72;2021-08-03;1
90321;61;2022-04-25;6
90322;171;2022-04-27;7
90323;27;2021-02-10;1
90324;33;2020-12-28;4
90325;129;2020-06-22;5
90326;163;2021-03-07;8
90327;109;2021-01-07;8
90328;67;2021-05-30;1
90329;50;2022-02-13;6
90330;137;2020-08-28;9
90331;70;2020-12-06;5
90332;82;2020-10-20;1
90333;68;2020-05-01;1
90334;42;2021-09-11;2
90335;72;2021-04-11;1
90336;30;2022-10-06;3
90337;8;2021-10-25;3
90338;147;2020-11-26;10
90339;117;2020-12-27;8
90340;133;2022-07-04;10
90341;162;2020-09-27;2
90342;98;2023-03-25;2
90343;143;2020-07-31;2
90344;131;2022-03-26;6
90345;118;2022-11-30;10
90346;157;2020-10-30;8
90347;24;2023-04-10;3
90348;158;2023-01-01;7
90349;187;2022-03-13;10
90350;93;2020-11-24;2
90351;52;2022-03-05;4
90352;180;2021-10-16;3
90353;26;2022-05-16;8
90354;73;2021-02-11;7
90355;108;2022-02-12;6
90356;36;2020-08-06;8
90357;51;2020-12-12;1
90358;72;2021-05-11;7
90359;59;2023-02-08;1
90360;194;2022-09-30;4
90361;15;2020-07-06;8
90362;120;2020-05-31;9
90363;157;2022-10-11;2
90364;181;2022-07-22;6
90365;171;2023-03-25;8
90366;71;2020-06-02;3
90367;47;2021-01-07;1
90368;9;2022-06-18;9
90369;48;2021-08-12;10
90370;57;2022-11-07;2
90371;119;2021-05-24;8
90372;153;2020-04-25;10
90373;82;2020-11-13;7
90374;87;2022-03-07;3
90375;13;2020-07-30;4
90376;74;2021-08-22;7
90377;7;2021-04-09;7
90378;17;2021-11-05;4
90379;142;2022-10-04;4
90380;186;2020-04-21;4
90381;111;2020-06-25;10
90382;4;2022-04-29;2
90383;94;2021-02-16;9
90384;136;2022-09-23;8
90385;71;2021-05-22;10
90386;49;2021-12-02;3
90387;84;2022-01-14;10
90388;55;2022-03-26;8
90389;179;2021-06-12;2
90390;163;2022-09-11;8
90391;194;2020-07-19;8
90392;83;2022-05-11;8
90393;4;2020-04-17;8
90394;107;2020-05-17;3
90395;104;2023-03-30;7
90396;43;2020-07-27;6
90397;16;2020-09-05;1
90398;143;2022-07-16;10
90399;195;2021-06-22;7
90400;0;2021-03-29;4
90401;101;2022-01-28;2
90402;59;2022-08-05;8
90403;136;2020-12-14;7
90404;197;2021-04-16;7
90405;182;2021-12-26;4
90406;121;2020-05-04;4
90407;34;2021-06-19;3
90408;89;2020-10-08;10
90409;18;2020-10-31;2
90410;162;2020-05-18;7
90411;193;2021-10-26;1
90412;139;2022-12-20;2
90413;78;2020-04-25;5
90414;68;2022-10-24;9
90415;136;2022-06-22;1
90416;151;2022-03-12;2
90417;133;2021-03-07;7
90418;88;2021-11-03;1
90419;14;2022-02-24;7
90420;200;2023-02-16;8
90421;101;2023-04-11;7
90422;110;2022-03-30;8
90423;58;2021-02-07;6
90424;93;2021-05-05;4
90425;91;2021-01-25;2
90426;142;2021-02-25;4
90427;155;2020-12-17;4
90428;178;2021-12-04;4
90429;44;2022-05-10;3
90430;198;2022-03-16;8
90431;5;2020-12-22;1
90432;81;2022-12-31;3
90433;119;2021-10-04;8
90434;138;2022-01-20;10
90435;51;2021-03-31;5
90436;172;2021-05-15;2
90437;159;2021-05-16;10
90438;45;2021-08-16;9
90439;7;2021-03-26;5
90440;126;2022-05-07;6
90441;53;2021-02-18;6
90442;18;2022-09-27;3
90443;14;2021-12-29;4
90444;59;2021-09-13;8
90445;42;2020-11-16;4
90446;105;2022-12-25;8
90447;189;2022-06-18;3
90448;176;2021-03-20;3
90449;114;2022-11-07;4
90450;130;2023-03-30;2
90451;131;2020-06-04;5
90452;187;2022-11-14;10
90453;107;2021-10-15;8
90454;103;2021-08-29;7
90455;136;2021-07-19;5
90456;91;2021-03-08;3
90457;32;2022-10-21;2
90458;181;2022-08-05;2
90459;34;2022-12-15;9
90460;125;2021-11-04;8
90461;153;2021-01-21;2
90462;124;2020-04-15;10
90463;100;2021-04-11;1
90464;72;2020-06-04;3
90465;179;2021-04-09;8
90466;40;2020-10-11;7
90467;17;2021-08-13;4
90468;76;2022-04-27;1
90469;181;2022-09-25;1
90470;98;2022-03-16;8
90471;45;2022-06-30;4
90472;6;2022-07-27;5
90473;1;2023-03-04;1
90474;108;2020-09-02;8
90475;0;2020-07-09;6
90476;18;2022-10-03;4
90477;11;2023-02-02;5
90478;147;2021-02-01;4
90479;28;2022-08-05;3
90480;171;2020-08-02;9
90481;98;2020-06-26;4
90482;200;2023-01-24;6
90483;44;2021-11-24;4
90484;7;2020-12-26;9
90485;135;2021-08-24;10
90486;75;2022-12-17;8
90487;87;2021-02-22;6
90488;124;2021-11-16;7
90489;147;2022-11-13;2
90490;195;2022-05-27;2
90491;52;2023-01-24;6
90492;6;2021-03-03;4
90493;106;2023-02-21;8
90494;93;2022-06-24;1
90495;200;2021-06-02;7
90496;80;2020-09-22;4
90497;92;2020-06-24;2
90498;80;2020-07-11;6
90499;81;2020-11-03;10
90500;13;2021-01-23;10
90501;113;2020-12-29;10
90502;52;2021-12-29;4
90503;67;2023-01-18;1
90504;2;2022-06-21;2
90505;103;2022-01-22;7
90506;193;2021-02-02;3
90507;54;2021-02-15;3
90508;105;2022-08-02;2
90509;9;2021-06-21;9
90510;152;2021-02-01;2
90511;131;2020-04-25;5
90512;60;2022-10-18;3
90513;79;2023-02-03;8
90514;102;2021-03-01;10
90515;54;2023-03-29;5
90516;47;2020-09-18;1
90517;26;2023-01-03;10
90518;171;2021-05-27;2
90519;88;2020-08-13;4
90520;3;2020-06-23;7
90521;152;2023-02-05;8
90522;78;2021-02-10;10
90523;62;2020-08-22;9
90524;54;2022-11-15;10
90525;114;2023-01-22;6
90526;78;2022-03-06;3
90527;123;2021-07-16;6
90528;0;2023-04-04;3
90529;161;2020-12-06;9
90530;70;2021-04-10;4
90531;111;2020-12-02;4
90532;33;2021-04-30;5
90533;101;2020-09-20;1
90534;119;2022-02-20;5
90535;60;2021-04-14;6
90536;151;2021-05-02;9
90537;174;2022-04-22;2
90538;69;2022-12-06;2
90539;43;2023-03-13;4
90540;37;2022-06-25;9
90541;46;2022-07-24;9
90542;99;2022-08-08;8
90543;13;2022-05-07;10
90544;135;2020-05-02;3
90545;164;2021-09-20;3
90546;148;2022-04-15;1
90547;84;2020-11-03;5
90548;157;2020-12-18;7
90549;156;2022-11-05;2
90550;140;2021-11-26;7
90551;118;2023-03-04;7
90552;167;2021-12-01;6
90553;121;2022-11-15;3
90554;181;2022-05-09;2
90555;38;2020-07-10;8
90556;50;2021-09-10;1
90557;158;2023-02-15;7
90558;7;2022-03-24;5
90559;62;2022-02-23;6
90560;192;2021-05-10;2
90561;158;2022-07-17;4
90562;21;2020-12-14;5
90563;194;2023-03-11;8
90564;174;2022-02-17;7
90565;17;2022-02-26;4
90566;101;2021-09-03;2
90567;143;2020-10-29;6
90568;19;2021-12-12;2
90569;21;2021-06-16;7
90570;148;2023-01-24;9
90571;135;2021-06-29;4
90572;2;2021-08-15;4
90573;108;2022-09-11;6
90574;150;2020-08-03;9
90575;2;2022-05-08;10
90576;114;2022-05-16;7
90577;29;2020-11-05;9
90578;152;2022-01-18;7
90579;33;2022-09-03;9
90580;48;2023-02-03;9
90581;28;2021-01-05;2
90582;151;2022-11-10;5
90583;70;2022-05-28;4
90584;18;2020-09-18;6
90585;79;2020-10-24;3
90586;146;2022-06-27;3
90587;164;2020-11-28;5
90588;133;2020-09-08;2
90589;57;2021-10-11;6
90590;167;2022-09-15;6
90591;142;2021-09-22;4
90592;53;2020-11-06;1
90593;73;2023-03-02;3
90594;185;2020-09-21;2
90595;160;2023-03-26;4
90596;96;2020-06-05;5
90597;4;2022-01-25;6
90598;7;2020-12-15;9
90599;97;2020-10-21;7
90600;21;2022-03-23;1
90601;61;2022-09-12;7
90602;81;2021-06-29;9
90603;120;2021-06-02;7
90604;4;2023-04-04;8
90605;55;2020-07-29;6
90606;70;2021-05-21;9
90607;132;2020-09-04;7
90608;51;2023-02-21;1
90609;29;2022-09-22;7
90610;44;2020-11-26;8
90611;160;2020-11-22;4
90612;149;2023-04-10;4
90613;123;2020-10-21;3
90614;14;2021-07-06;5
90615;80;2022-09-09;9
90616;87;2020-11-23;6
90617;93;2022-08-27;7
90618;36;2021-02-17;5
90619;35;2022-03-08;1
90620;103;2022-12-09;9
90621;189;2020-11-06;8
90622;115;2022-12-22;10
90623;118;2022-05-12;10
90624;11;2022-05-26;3
90625;195;2023-03-06;9
90626;164;2020-10-06;10
90627;125;2022-09-30;9
90628;72;2022-03-01;8
90629;186;2020-08-25;7
90630;75;2020-07-19;10
90631;35;2020-09-07;4
90632;141;2020-07-10;6
90633;169;2022-08-20;3
90634;103;2022-08-28;4
90635;180;2021-02-08;7
90636;158;2021-06-13;3
90637;16;2022-05-11;2
90638;135;2023-02-12;6
90639;148;2022-12-23;5
90640;114;2021-11-14;6
90641;39;2021-12-13;6
90642;156;2021-10-22;6
90643;149;2020-07-07;4
90644;94;2022-07-17;6
90645;162;2022-06-05;5
90646;149;2022-07-06;4
90647;177;2021-10-26;4
90648;183;2022-09-02;2
90649;97;2020-09-27;10
90650;136;2023-03-25;5
90651;76;2020-11-25;5
90652;84;2021-06-20;3
90653;178;2021-07-14;5
90654;137;2021-10-31;2
90655;55;2022-09-03;3
90656;172;2022-10-29;8
90657;154;2021-04-11;2
90658;106;2022-03-18;8
90659;11;2020-09-04;4
90660;139;2023-02-20;2
90661;123;2021-10-12;8
90662;141;2020-11-28;2
90663;45;2021-04-22;9
90664;185;2023-02-02;10
90665;112;2021-01-17;9
90666;128;2022-09-04;8
90667;21;2021-03-22;4
90668;121;2022-07-21;8
90669;82;2022-08-24;8
90670;43;2021-03-15;6
90671;16;2021-07-30;4
90672;128;2023-03-23;6
90673;70;2020-06-06;1
90674;112;2020-07-18;1
90675;37;2021-01-13;7
90676;2;2022-06-24;4
90677;110;2020-10-27;7
90678;82;2020-09-24;7
90679;89;2020-12-23;5
90680;123;2022-09-06;8
90681;87;2021-08-22;9
90682;48;2020-08-31;9
90683;132;2020-07-31;4
90684;19;2022-03-01;10
90685;2;2020-12-20;3
90686;115;2021-05-08;3
90687;45;2021-01-02;5
90688;170;2020-06-28;5
90689;165;2021-09-20;9
90690;120;2021-12-22;4
90691;189;2022-08-22;9
90692;10;2021-11-30;10
90693;60;2021-08-31;5
90694;181;2020-08-01;2
90695;7;2022-03-20;3
90696;50;2022-03-26;10
90697;83;2021-09-23;7
90698;75;2021-10-17;1
90699;15;2022-07-28;8
90700;35;2022-08-14;6
90701;48;2020-08-28;2
90702;68;2020-08-18;1
90703;78;2022-07-06;6
90704;47;2020-05-17;6
90705;145;2020-08-13;1
90706;126;2021-03-14;8
90707;144;2021-07-21;5
90708;150;2020-07-09;2
